Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Fwd RST Flags,Bwd RST Flags,ICMP Code,ICMP Type,Total TCP Flow Time
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.291309,37349.46250915527,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.707350547381,746.9892501831052,2852.101726616807,19351.959228515625,0.0,37349.46250915527,762.2339287582708,2879.5990321956097,19351.959228515625,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,1338.707350547381,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,37349.46250915527,0.0,37349.46250915527,37349.46250915527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37349.46250915527
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.330656,19931.554794311523,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.5850309214225,398.63109588623047,1728.7465317322878,11932.611465454102,0.0,19931.554794311523,406.7664243737046,1745.6941923411061,11932.611465454102,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,2508.5850309214225,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,19931.554794311523,0.0,19931.554794311523,19931.554794311523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19931.554794311523
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.351578,17997.50328063965,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2778.1631274259144,359.9500656127929,1987.2185820389298,13999.462127685547,0.0,17997.50328063965,367.29598531917645,2007.126048261258,13999.462127685547,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,2778.1631274259144,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,17997.50328063965,0.0,17997.50328063965,17997.50328063965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17997.50328063965
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.369576,15159.845352172852,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3298.1866792482506,303.1969070434571,686.2623637803558,3002.166748046875,0.0,15159.845352172852,309.3845990239358,691.9634069024432,3002.166748046875,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3298.1866792482506,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,15159.845352172852,0.0,15159.845352172852,15159.845352172852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15159.845352172852
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.385735,5503.177642822266,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9085.659821505935,110.06355285644533,464.9946818289996,2439.4989013671875,0.0,5503.177642822266,112.30974781269929,469.53925648955544,2439.4989013671875,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,9085.659821505935,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,5503.177642822266,0.0,5503.177642822266,5503.177642822266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5503.177642822266
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.391238,16482.830047607422,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3033.4596580553707,329.6566009521485,2331.024179961718,16482.830047607422,0.0,16482.830047607422,336.38428668586585,2354.69000680106,16482.830047607422,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3033.4596580553707,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,16482.830047607422,0.0,16482.830047607422,16482.830047607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16482.830047607422
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.407721,16880.273818969727,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2962.0372593607435,337.60547637939453,2387.2312171358467,16880.273818969727,0.0,16880.273818969727,344.4953840606067,2411.4676884242467,16880.273818969727,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,2962.0372593607435,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,16880.273818969727,0.0,16880.273818969727,16880.273818969727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16880.273818969727
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.441272,-1.0,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,0.0,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.441272,33406.49604797363,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.7148882719441,668.1299209594728,3306.388628189986,16725.30174255371,0.0,33406.49604797363,681.7652254688497,3339.2319929275823,16725.30174255371,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,1496.7148882719441,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,33406.49604797363,0.0,33406.49604797363,33406.49604797363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33406.49604797363
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-18 00:12:01.491228,-1.0,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,0.0,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
