timestamp,prediction,raw_data
2025-12-18 03:42:18,BENIGN,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.878271,724.0772247314453,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69053.40796838986,14.481544494628906,8.581961832863794,44.58427429199219,0.0,724.0772247314453,14.777086219009085,8.40988796070121,44.58427429199219,5.9604644775390625,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,69053.40796838986,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,724.0772247314453,0.0,724.0772247314453,724.0772247314453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0772247314453"
2025-12-18 03:42:18,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.879081,85920.33386230469,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.9344240459964,1718.4066772460938,12030.386339558367,85084.67674255371,0.0,85920.33386230469,1753.4762012715241,12152.474365038399,85084.67674255371,6.198883056640625,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,581.9344240459964,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,85920.33386230469,0.0,85920.33386230469,85920.33386230469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85920.33386230469"
2025-12-18 03:42:18,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.965165,1093.3876037597656,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45729.43741822939,21.867752075195302,19.024708716270442,113.48724365234375,0.0,1093.3876037597656,22.314032729791133,18.955583945148273,113.48724365234375,7.62939453125,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,45729.43741822939,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1093.3876037597656,0.0,1093.3876037597656,1093.3876037597656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.3876037597656"
2025-12-18 03:42:18,BENIGN,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.966361,754.3563842773438,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66281.66877370416,15.087127685546868,9.435244944369126,44.58427429199219,0.0,754.3563842773438,15.395028250558031,9.275754409922165,44.58427429199219,7.3909759521484375,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,66281.66877370416,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,754.3563842773438,0.0,754.3563842773438,754.3563842773438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.3563842773438"
2025-12-18 03:42:18,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.967218,790.8344268798828,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63224.35936086826,15.816688537597656,8.048296162039499,27.894973754882812,0.0,790.8344268798828,16.139478099589443,7.797843433473693,27.894973754882812,7.3909759521484375,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,63224.35936086826,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,790.8344268798828,0.0,790.8344268798828,790.8344268798828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.8344268798828"
2025-12-18 03:42:18,BENIGN,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.968108,515.9378051757812,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96910.9057301294,10.318756103515625,6.24531494019937,25.74920654296875,0.0,515.9378051757812,10.529342962771047,6.128050693410612,25.74920654296875,6.9141387939453125,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,96910.9057301294,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,515.9378051757812,0.0,515.9378051757812,515.9378051757812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.9378051757812"
2025-12-18 03:42:18,BENIGN,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.968718,753.8795471191406,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66323.5926628716,15.077590942382809,8.125465536220979,25.74920654296875,0.0,753.8795471191406,15.385296879982462,7.909860810448268,25.74920654296875,6.9141387939453125,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,66323.5926628716,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,753.8795471191406,0.0,753.8795471191406,753.8795471191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.8795471191406"
2025-12-18 03:42:18,BENIGN,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.969549,786.3044738769531,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63588.599151000606,15.72608947753906,8.03954940581093,26.941299438476562,0.0,786.3044738769531,16.047030079121495,7.792526263058947,26.941299438476562,7.3909759521484375,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,63588.599151000606,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,786.3044738769531,0.0,786.3044738769531,786.3044738769531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.3044738769531"
2025-12-18 03:42:18,BENIGN,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.970417,758.8863372802734,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65886.01947847941,15.177726745605469,9.868952990027235,37.19329833984375,0.0,758.8863372802734,15.48747627102599,9.722558326760339,37.19329833984375,6.4373016357421875,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,65886.01947847941,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,758.8863372802734,0.0,758.8863372802734,758.8863372802734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.8863372802734"
2025-12-18 03:42:18,BENIGN,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.971309,1024.484634399414,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48805.02676285781,20.48969268798828,11.4382524984757,37.670135498046875,0.0,1024.484634399414,20.907849681620696,11.163978509756214,37.670135498046875,8.821487426757812,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,48805.02676285781,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1024.484634399414,0.0,1024.484634399414,1024.484634399414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.484634399414"
2025-12-18 03:42:18,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.972440,1066.446304321289,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46884.6858931366,21.32892608642578,11.068041158383169,37.19329833984375,0.0,1066.446304321289,21.76421029227121,10.74163238918074,37.19329833984375,10.728836059570312,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,46884.6858931366,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1066.446304321289,0.0,1066.446304321289,1066.446304321289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.446304321289"
2025-12-18 03:42:18,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.973603,1491.3082122802734,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33527.609912070344,29.826164245605472,19.224107980704087,103.71208190917969,0.0,1491.3082122802734,30.434861475107628,18.930241941294813,103.71208190917969,10.728836059570312,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,33527.609912070344,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1491.3082122802734,0.0,1491.3082122802734,1491.3082122802734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.3082122802734"
2025-12-18 03:42:18,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.975316,2025.8426666259766,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24681.08744262681,40.51685333251954,20.765440665624617,70.33348083496094,0.0,2025.8426666259766,41.34372789032605,20.131781992189055,70.33348083496094,19.788742065429688,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,24681.08744262681,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2025.8426666259766,0.0,2025.8426666259766,2025.8426666259766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.8426666259766"
2025-12-18 03:42:18,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.977485,2081.3941955566406,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24022.359679266894,41.62788391113281,21.4393909803012,81.77757263183594,0.0,2081.3941955566406,42.47743256238042,20.793869871488493,81.77757263183594,19.550323486328125,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,24022.359679266894,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2081.3941955566406,0.0,2081.3941955566406,2081.3941955566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.3941955566406"
2025-12-18 03:42:18,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.979711,1979.1126251220703,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25263.847729189256,39.5822525024414,21.17711477385798,79.15496826171875,0.0,1979.1126251220703,40.39005357391981,20.60355451633412,79.15496826171875,19.073486328125,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,25263.847729189256,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1979.1126251220703,0.0,1979.1126251220703,1979.1126251220703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.1126251220703"
2025-12-18 03:42:18,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.981863,1972.6753234863281,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25346.289581822577,39.45350646972655,20.758949766946166,67.47245788574219,0.0,1972.6753234863281,40.25868007114955,20.16981019641596,67.47245788574219,18.835067749023438,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,25346.289581822577,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1972.6753234863281,0.0,1972.6753234863281,1972.6753234863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972.6753234863281"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.983964,2005.3386688232422,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24933.44429913209,40.106773376464844,20.875587740276117,75.34027099609375,0.0,2005.3386688232422,40.925278955576374,20.265085493670128,75.34027099609375,19.073486328125,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,24933.44429913209,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2005.3386688232422,0.0,2005.3386688232422,2005.3386688232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.3386688232422"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.986106,1971.9600677490234,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25355.483012936766,39.439201354980476,20.99255853997478,75.34027099609375,0.0,1971.9600677490234,40.24408301528619,20.415728054244074,75.34027099609375,18.596649169921875,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,25355.483012936766,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1971.9600677490234,0.0,1971.9600677490234,1971.9600677490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971.9600677490234"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:52.988251,81875.56266784668,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.6828261179753,1637.5112533569343,11297.09977974826,79922.19924926758,0.0,81875.56266784668,1670.929850364218,11411.673976872213,79922.19924926758,9.5367431640625,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,610.6828261179753,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,81875.56266784668,0.0,81875.56266784668,81875.56266784668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81875.56266784668"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.070302,1612.6632690429688,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31004.612655233588,32.253265380859375,32.11522950053433,163.3167266845703,0.0,1612.6632690429688,32.9114952865912,32.10546005490091,163.3167266845703,9.5367431640625,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,31004.612655233588,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1612.6632690429688,0.0,1612.6632690429688,1612.6632690429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.6632690429688"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.072053,1464.1284942626953,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34150.00814199642,29.282569885253903,16.6839258698218,78.43971252441406,0.0,1464.1284942626953,29.880173352299902,16.30717344368954,78.43971252441406,12.159347534179688,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,34150.00814199642,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1464.1284942626953,0.0,1464.1284942626953,1464.1284942626953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.1284942626953"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.073635,1056.1943054199219,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47339.77426636569,21.12388610839844,12.180747258887292,60.08148193359375,0.0,1056.1943054199219,21.55498582489636,11.915356442970952,60.08148193359375,8.821487426757812,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,47339.77426636569,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1056.1943054199219,0.0,1056.1943054199219,1056.1943054199219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.1943054199219"
2025-12-18 03:42:19,BENIGN,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.074774,995.8744049072266,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50207.134306918844,19.917488098144528,10.619362967264637,45.06111145019531,0.0,995.8744049072266,20.323967447086257,10.32893411930035,45.06111145019531,8.58306884765625,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,50207.134306918844,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,995.8744049072266,0.0,995.8744049072266,995.8744049072266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.8744049072266"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.075855,1250.0286102294922,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39999.08449361053,25.00057220458985,14.054610055511178,57.697296142578125,0.0,1250.0286102294922,25.51078796386719,13.724435955565927,57.697296142578125,8.58306884765625,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,39999.08449361053,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1250.0286102294922,0.0,1250.0286102294922,1250.0286102294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0286102294922"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.077431,1280.5461883544922,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39045.838763731146,25.61092376708984,18.93915157504261,122.78556823730469,0.0,1280.5461883544922,26.13359568070393,18.7675340959245,122.78556823730469,10.013580322265625,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,39045.838763731146,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1280.5461883544922,0.0,1280.5461883544922,1280.5461883544922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.5461883544922"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.078845,908.6132049560547,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55028.91629493571,18.172264099121094,10.252654050615456,51.73683166503906,0.0,908.6132049560547,18.543126631756216,10.014321249905429,51.73683166503906,7.8678131103515625,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,55028.91629493571,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,908.6132049560547,0.0,908.6132049560547,908.6132049560547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.6132049560547"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.079842,1113.8916015625,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44887.67123287671,22.277832031250004,17.076507546283352,77.24761962890625,0.0,1113.8916015625,22.732481664540806,16.944958678000688,77.24761962890625,7.3909759521484375,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,44887.67123287671,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1113.8916015625,0.0,1113.8916015625,1113.8916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.8916015625"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.081192,1851.0818481445312,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27011.23132405976,37.021636962890625,21.278626961286726,91.31431579589844,0.0,1851.0818481445312,37.77718057437819,20.81047674741025,91.31431579589844,15.735626220703125,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,27011.23132405976,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1851.0818481445312,0.0,1851.0818481445312,1851.0818481445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.0818481445312"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.083201,1810.5506896972656,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27615.90729523308,36.21101379394533,20.38436254786312,91.552734375,0.0,1810.5506896972656,36.9500140754544,19.907385626048,91.552734375,15.2587890625,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,27615.90729523308,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1810.5506896972656,0.0,1810.5506896972656,1810.5506896972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.5506896972656"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.085247,1856.5654754638672,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26931.449852317965,37.13130950927736,18.962640805773244,71.28715515136719,0.0,1856.5654754638672,37.88909133599731,18.37833529406287,71.28715515136719,15.735626220703125,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,26931.449852317965,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1856.5654754638672,0.0,1856.5654754638672,1856.5654754638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.5654754638672"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.087305,1678.9436340332031,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29780.630502698095,33.57887268066407,19.06718179088594,72.479248046875,0.0,1678.9436340332031,34.264155796595986,18.63227594227934,72.479248046875,11.205673217773438,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,29780.630502698095,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1678.9436340332031,0.0,1678.9436340332031,1678.9436340332031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.9436340332031"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.089100,1260.2806091308594,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39673.7041241014,25.20561218261719,13.471761891476644,58.41255187988281,0.0,1260.2806091308594,25.72001243124203,13.105852220078297,58.41255187988281,11.682510375976562,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,39673.7041241014,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1260.2806091308594,0.0,1260.2806091308594,1260.2806091308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.2806091308594"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.090457,1488.9240264892578,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33581.2970376301,29.77848052978516,17.651405597812158,72.479248046875,0.0,1488.9240264892578,30.386204622229755,17.297747238096804,72.479248046875,11.205673217773438,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,33581.2970376301,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1488.9240264892578,0.0,1488.9240264892578,1488.9240264892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.9240264892578"
2025-12-18 03:42:19,DDoS,"192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:41:53.092164,81360.5785369873,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.5482357560857,1627.2115707397456,11229.250488737933,79441.78581237793,0.0,81360.5785369873,1660.4199701425978,11343.13798240164,79441.78581237793,13.828277587890625,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,614.5482357560857,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,81360.5785369873,0.0,81360.5785369873,81360.5785369873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81360.5785369873"
