Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Fwd RST Flags,Bwd RST Flags,ICMP Code,ICMP Type,Total TCP Flow Time
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.075160,19046.783447265625,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.115161225716,380.9356689453125,947.2289698345792,4003.763198852539,0.0,19046.783447265625,388.70986627072716,955.4320563937132,4003.763198852539,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,2625.115161225716,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,19046.783447265625,0.0,19046.783447265625,19046.783447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19046.783447265625
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.094207,9005.308151245117,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5552.280850387864,180.10616302490232,560.6115971828735,3002.643585205078,0.0,9005.308151245117,183.7817990050024,565.8121476258722,3002.643585205078,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,5552.280850387864,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,9005.308151245117,0.0,9005.308151245117,9005.308151245117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9005.308151245117
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.104208,14226.675033569336,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3514.524643461648,284.5335006713867,945.4652741536638,4999.399185180664,0.0,14226.675033569336,290.3403068075375,954.3618406974316,4999.399185180664,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3514.524643461648,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,14226.675033569336,0.0,14226.675033569336,14226.675033569336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14226.675033569336
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.118435,8998.394012451172,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5556.547082825499,179.96788024902347,437.4910177551737,2000.570297241211,0.0,8998.394012451172,183.6406941316566,441.24520095964624,2000.570297241211,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,5556.547082825499,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,8998.394012451172,0.0,8998.394012451172,8998.394012451172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8998.394012451172
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.127434,11936.187744140625,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4188.942154042825,238.72375488281267,868.0768447669323,5003.929138183594,0.0,11936.187744140625,243.59566824776803,876.381777299994,5003.929138183594,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,4188.942154042825,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,11936.187744140625,0.0,11936.187744140625,11936.187744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11936.187744140625
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.139370,-1.0,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,0.0,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.139370,15622.615814208984,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.4883557671765,312.45231628417974,2209.371516419874,15622.615814208984,0.0,15622.615814208984,318.82889416753034,2231.802259172712,15622.615814208984,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3200.4883557671765,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,15622.615814208984,0.0,15622.615814208984,15622.615814208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15622.615814208984
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.154992,15625.476837158203,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199.9023467301413,312.50953674316395,2209.7761261655783,15625.476837158203,0.0,15625.476837158203,318.8872823909836,2232.210976736886,15625.476837158203,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3199.9023467301413,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,15625.476837158203,0.0,15625.476837158203,15625.476837158203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.476837158203
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.170618,15625.238418579102,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199.9511726200467,312.50476837158203,2209.7424086867695,15625.238418579102,0.0,15625.238418579102,318.88241670569596,2232.1769169398713,15625.238418579102,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3199.9511726200467,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,15625.238418579102,0.0,15625.238418579102,15625.238418579102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.238418579102
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.186243,-1.0,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,0.0,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.186243,15625.0,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,312.5,2209.7086912079612,15625.0,0.0,15625.0,318.87755102040813,2232.1428571428573,15625.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3200.0,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,15625.0,0.0,15625.0,15625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.201868,15625.953674316406,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199.8046994202014,312.519073486328,2209.843561123196,15625.953674316406,0.0,15625.953674316406,318.8970137615592,2232.2790963309153,15625.953674316406,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3199.8046994202014,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,15625.953674316406,0.0,15625.953674316406,15625.953674316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.953674316406
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.217494,-1.0,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,0.0,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.217494,23874.759674072266,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.2619185523977,477.49519348144526,2306.7021678257524,15878.20053100586,0.0,23874.759674072266,487.2399933484134,2329.5663710703648,15878.20053100586,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,2094.2619185523977,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,23874.759674072266,0.0,23874.759674072266,23874.759674072266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23874.759674072266
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.242369,38042.78373718262,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.309708391043,760.8556747436525,4430.19687967772,31247.854232788086,0.0,38042.78373718262,776.3833415751556,4474.731974215956,31247.854232788086,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,1314.309708391043,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,38042.78373718262,0.0,38042.78373718262,38042.78373718262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38042.78373718262
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.280412,15626.907348632812,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199.609422677896,312.5381469726563,2209.9784310384307,15626.907348632812,0.0,15626.907348632812,318.9164765027105,2232.4153355189733,15626.907348632812,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3199.609422677896,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,15626.907348632812,0.0,15626.907348632812,15626.907348632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15626.907348632812
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.296039,15625.476837158203,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199.9023467301413,312.50953674316395,2209.7761261655783,15625.476837158203,0.0,15625.476837158203,318.8872823909836,2232.210976736886,15625.476837158203,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3199.9023467301413,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,15625.476837158203,0.0,15625.476837158203,15625.476837158203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.476837158203
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.311664,15622.854232788086,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.439513482992,312.4570846557618,2209.405233898682,15622.854232788086,0.0,15622.854232788086,318.83375985281816,2231.836318969726,15622.854232788086,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3200.439513482992,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,15622.854232788086,0.0,15622.854232788086,15622.854232788086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15622.854232788086
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.327287,18721.818923950195,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2670.6806749442853,374.4363784790039,2507.4545262585852,17722.606658935547,0.0,18721.818923950195,382.0779372234734,2532.850905198725,17722.606658935547,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,2670.6806749442853,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,18721.818923950195,0.0,18721.818923950195,18721.818923950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18721.818923950195
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.346009,10000.228881835938,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4999.885561701316,200.00457763671878,451.7558836004595,1999.8550415039062,0.0,10000.228881835938,204.08630371093753,455.5049246220895,1999.8550415039062,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,4999.885561701316,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,10000.228881835938,0.0,10000.228881835938,10000.228881835938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.228881835938
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.357011,1031.1603546142578,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48489.06358381503,20.623207092285163,141.45663337187375,1000.4043579101562,0.0,1031.1603546142578,21.04408886967874,142.8909097672579,1000.4043579101562,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,48489.06358381503,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1031.1603546142578,0.0,1031.1603546142578,1031.1603546142578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.1603546142578
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.358042,15624.761581420898,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0488288700694,312.495231628418,2209.6749737291525,15624.761581420898,0.0,15624.761581420898,318.8726853351204,2232.108797345843,15624.761581420898,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3200.0488288700694,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,15624.761581420898,0.0,15624.761581420898,15624.761581420898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15624.761581420898
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.373667,15625.476837158203,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199.9023467301413,312.50953674316395,2209.7761261655783,15625.476837158203,0.0,15625.476837158203,318.8872823909836,2232.2109767368856,15625.476837158203,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3199.9023467301413,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,15625.476837158203,0.0,15625.476837158203,15625.476837158203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.476837158203
*-192.168.1.230-0-80-6,*,0,192.168.1.230,80,6,2025-12-17 23:49:24.389293,15626.668930053711,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199.658239628946,312.53337860107416,2209.944713559622,15626.668930053711,0.0,15626.668930053711,318.91161081742257,2232.3812757219584,15626.668930053711,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,3199.658239628946,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,15626.668930053711,0.0,15626.668930053711,15626.668930053711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15626.668930053711
