Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Fwd RST Flags,Bwd RST Flags,ICMP Code,ICMP Type,Total TCP Flow Time
13.89.179.10-192.168.1.55-443-60676-6,13.89.179.10,443,192.168.1.55,60676,6,2025-12-16 07:44:45.190992,998.9738464355469,0,3,0,24,0.0,0.0,0.0,0.0,24,0,8.0,13.856406460551018,24024.652983293556,3003.0816229116945,499.375,706.2228977100643,998.75,0.0,0.0,0.0,0.0,0.0,0.0,998.75,499.375,706.2228977100643,998.75,0.0,0,1,0,0,0,120,0.0,3003.0816229116945,0,24,8.0,13.856406460551018,192.0,1,0,0,1,3,0,0,0,0.0,8.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.9738464355469
13.89.179.10-192.168.1.55-443-60677-6,13.89.179.10,443,192.168.1.55,60677,6,2025-12-16 07:44:47.841051,937494.5163726807,11,12,5157,10827,1452,0,468.81818181818187,645.1207357048474,1440,0,902.25,650.2786989926983,17049.699727145824,24.53347683460673,42613.38636363636,92523.91431044061,234379.75,0.0,703119.75,70311.97499999999,113213.03553063932,234379.75,0.0,703125.0,63920.454545454544,109476.41404229602,234379.75,0.0,4,3,0,0,452,492,11.733401964377132,12.800074870229597,0,1452,694.9565217391303,670.5311651804566,449612.0434782608,1,2,0,7,22,0,0,0,2.099476439790576,694.9565217391303,468.81818181818187,902.25,4589,5,19579,9873,7,0,11,5157,12,10827,0,0,7,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937494.5163726807
13.89.179.10-192.168.1.55-443-60677-6,13.89.179.10,443,192.168.1.55,60677,6,2025-12-16 07:44:48.778546,-1.0,0,3,0,24,0.0,0.0,0.0,0.0,24,0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,120,0.0,0.0,0,24,8.0,13.856406460551018,192.0,1,0,0,1,3,0,0,0,0.0,8.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
140.82.114.21-192.168.1.55-443-60678-6,140.82.114.21,443,192.168.1.55,60678,6,2025-12-16 07:44:53.727283,1175025.224685669,14,12,6449,8317,1436,0,460.6428571428572,626.0420982579436,1436,0,693.0833333333333,687.4058558130419,12566.538734477,22.12718455210633,47001.009999999995,104308.28160592343,297737.25,0.0,905210.5,69631.57692307692,123217.2492420816,297737.25,0.0,853256.5,77568.77272727274,132435.1224074195,302745.0,0.0,7,2,0,0,572,492,11.914637835749561,10.212546716356766,0,1436,567.9230769230771,652.4408278504295,425679.0338461538,1,2,0,9,25,0,0,0,1.2896573112110405,567.9230769230771,460.6428571428572,693.0833333333333,3224,4,19735,7800,6,7809876,14,6449,12,8317,0,0,9,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175025.224685669
140.82.114.21-192.168.1.55-443-60678-6,140.82.114.21,443,192.168.1.55,60678,6,2025-12-16 07:44:54.902308,-1.0,0,3,0,24,0.0,0.0,0.0,0.0,24,0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,120,0.0,0.0,0,24,8.0,13.856406460551018,192.0,1,0,0,1,3,0,0,0,0.0,8.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
140.82.114.21-192.168.1.55-443-60678-6,140.82.114.21,443,192.168.1.55,60678,6,2025-12-16 07:44:54.902308,-1.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,40,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
140.82.114.21-192.168.1.55-443-60679-6,140.82.114.21,443,192.168.1.55,60679,6,2025-12-16 07:44:53.727283,1391767.0249938965,24,23,6447,25836,1436,0,268.6250000000001,524.6771937188576,1436,0,1123.3043478260868,569.0454075812651,23195.69254066899,33.77001980644434,30255.804347826095,85061.74501655177,300176.0,0.0,1121952.25,48780.53260869565,104959.51024505789,300176.0,0.0,825495.0,37522.5,95291.04500904934,273172.5,0.0,7,2,0,0,972,932,17.24426543307796,16.52575437336638,0,1436,686.8723404255319,692.1088949574236,479014.7224791859,1,2,0,9,46,0,0,0,4.007445323406236,686.8723404255319,268.6250000000001,1123.3043478260868,5678,5,799518,12659,9,12680069,24,6447,23,25836,0,0,9,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391767.0249938965
140.82.114.21-192.168.1.55-443-60679-6,140.82.114.21,443,192.168.1.55,60679,6,2025-12-16 07:44:55.119050,-1.0,0,3,0,24,0.0,0.0,0.0,0.0,24,0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,120,0.0,0.0,0,24,8.0,13.856406460551018,192.0,1,0,0,1,3,0,0,0,0.0,8.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
140.82.114.21-192.168.1.55-443-60679-6,140.82.114.21,443,192.168.1.55,60679,6,2025-12-16 07:44:55.119050,-1.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,40,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
140.82.114.21-192.168.1.55-443-60678-6,140.82.114.21,443,192.168.1.55,60678,6,2025-12-16 07:44:55.185707,-1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
