Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Fwd RST Flags,Bwd RST Flags,ICMP Code,ICMP Type,Total TCP Flow Time
192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:39:27.237733,1773.1189727783203,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28198.897404867555,35.4623794555664,47.40369597598373,359.7736358642578,0.0,1773.1189727783203,36.186101485271834,47.61502825507206,359.7736358642578,25.74920654296875,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,28198.897404867555,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1773.1189727783203,0.0,1773.1189727783203,1773.1189727783203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773.1189727783203
192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:39:27.239799,1379.7283172607422,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36239.018489718335,27.594566345214847,5.692126836618011,52.21366882324219,0.0,1379.7283172607422,28.15772076042331,4.109478359611844,52.21366882324219,25.510787963867188,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,36239.018489718335,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1379.7283172607422,0.0,1379.7283172607422,1379.7283172607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.7283172607422
192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:39:27.241364,1548.76708984375,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32283.743842364533,30.975341796875007,11.220192540563547,73.67134094238281,0.0,1548.76708984375,31.60749162946429,10.398007075831533,73.67134094238281,14.781951904296875,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,32283.743842364533,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1548.76708984375,0.0,1548.76708984375,1548.76708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.76708984375
192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:39:27.243036,2029.8957824707031,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24631.8064364576,40.597915649414055,35.836022833822234,159.26361083984375,0.0,2029.8957824707031,41.42644454021843,35.720261172076846,159.26361083984375,13.113021850585938,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,24631.8064364576,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2029.8957824707031,0.0,2029.8957824707031,2029.8957824707031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.8957824707031
192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:39:27.245382,2265.93017578125,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22065.993265993267,45.318603515624986,22.824020693417946,75.57868957519531,0.0,2265.93017578125,46.24347297512755,22.093631479229316,75.57868957519531,21.93450927734375,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,22065.993265993267,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2265.93017578125,0.0,2265.93017578125,2265.93017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2265.93017578125
192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:39:27.247872,2429.7237396240234,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20578.4712000785,48.59447479248046,29.83932494602142,129.46128845214844,0.0,2429.7237396240234,49.58619876783721,29.30417527930106,129.46128845214844,17.1661376953125,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,20578.4712000785,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2429.7237396240234,0.0,2429.7237396240234,2429.7237396240234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.7237396240234
192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:39:27.250495,1935.720443725586,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25830.17613006528,38.71440887451171,33.894577179754066,187.6354217529297,0.0,1935.720443725586,39.504498851542564,33.77742170771514,187.6354217529297,9.298324584960938,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,25830.17613006528,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1935.720443725586,0.0,1935.720443725586,1935.720443725586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.720443725586
192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:39:27.252577,2031.087875366211,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24617.349454161285,40.621757507324226,21.907778790925672,76.05552673339844,0.0,2031.087875366211,41.450772966657354,21.327693537448653,76.05552673339844,18.11981201171875,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,24617.349454161285,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2031.087875366211,0.0,2031.087875366211,2031.087875366211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2031.087875366211
192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:39:27.254787,1841.0682678222656,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27158.14555814556,36.82136535644531,20.630407893155393,96.08268737792969,0.0,1841.0682678222656,37.57282179229113,20.140956491776215,96.08268737792969,17.404556274414062,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,27158.14555814556,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1841.0682678222656,0.0,1841.0682678222656,1841.0682678222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.0682678222656
192.168.1.230-192.168.1.45-0-80-6,192.168.1.230,0,192.168.1.45,80,6,2025-12-18 03:39:27.257350,765.3236389160156,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65331.83800623053,15.306472778320312,10.175161279862454,62.465667724609375,0.0,765.3236389160156,15.61884977379624,10.03544961166633,62.465667724609375,6.4373016357421875,-1.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,2000,0,65331.83800623053,0.0,0,0,0.0,0.0,0.0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,765.3236389160156,0.0,765.3236389160156,765.3236389160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.3236389160156
